T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,unit_number,time_cycles,RUL_raw,RUL_capped
0.563194,2.505785,1.748764,0.202722,-1.506269,0.940248,1.049471,1.642097,-0.903095,1.317453,1.109002,1.224761,1.469246,-0.41396,-1.521099,21.0,136.0,59.0,59.0
1.445438,0.229964,0.456976,0.202722,-0.840046,0.940248,1.234457,1.410713,-1.26535,0.581143,1.071275,1.510129,0.590767,-1.262749,-1.16073,21.0,137.0,58.0,58.0
0.937479,-0.158643,0.519701,0.202722,-1.116285,1.49803,1.534466,0.427332,-1.245225,0.76522,1.145472,0.58173,0.590767,-0.799773,-1.03294,21.0,138.0,57.0,57.0
1.632581,1.625515,2.198008,0.202722,-1.035038,0.382465,1.89258,1.931327,-1.365976,1.685608,1.765455,0.61978,-0.287712,-0.954099,-1.344748,21.0,139.0,56.0,56.0
0.937479,0.717333,0.929954,0.202722,-0.352566,1.683958,1.696922,2.394095,-1.164724,0.02891,1.518971,0.125141,0.590767,0.743479,-1.082778,21.0,140.0,55.0,55.0
0.322582,0.650776,0.919782,0.202722,-1.165033,1.126175,1.877165,1.989173,-1.607479,-0.339245,1.705091,0.889928,1.469246,-1.802888,-1.835463,21.0,141.0,54.0,54.0
1.258296,0.996444,0.812981,0.202722,-1.295028,0.568393,1.764513,1.179329,-0.822594,0.949298,1.414592,1.331298,-0.287712,-0.954099,-0.544781,21.0,142.0,53.0,53.0
2.113805,2.892245,2.842207,0.202722,-0.157573,0.568393,2.56019,1.584251,-1.466603,1.50153,2.018227,1.89062,1.469246,-0.645448,-1.208013,21.0,143.0,52.0,52.0
2.835642,2.276056,1.975929,0.202722,-1.311277,0.382465,1.846334,1.989173,-2.432615,0.581143,1.854742,0.81383,1.469246,-0.722611,-0.966489,21.0,144.0,51.0,51.0
0.990949,1.247643,1.91829,0.202722,-2.49748,0.196538,2.790237,1.410713,-1.627605,0.949298,2.449574,2.914142,0.590767,-1.5714,-2.065485,21.0,145.0,50.0,50.0
1.926663,0.539132,3.325356,0.202722,-0.547558,-0.175317,1.030498,1.005791,-1.345851,0.397065,2.64324,1.677545,1.469246,-0.645448,-0.519223,21.0,146.0,49.0,49.0
0.349317,0.938474,2.391268,0.202722,-0.758799,2.055813,2.913561,2.972554,-2.271613,-0.155168,2.43071,2.297746,2.347725,-0.491123,-2.180497,21.0,147.0,48.0,48.0
2.006867,0.202053,0.584121,0.202722,-1.425023,1.869885,2.383505,1.237175,-1.708106,0.76522,2.043378,1.03832,0.590767,-0.568286,-0.613788,21.0,148.0,47.0,47.0
1.365234,1.616927,1.726726,0.202722,-2.23749,1.683958,2.757035,1.642097,-1.386102,0.949298,2.419392,-0.316229,0.590767,-0.259635,-2.085932,21.0,149.0,46.0,46.0
-0.37252,2.664663,1.516514,0.202722,-1.441272,0.75432,2.309985,1.989173,-1.124473,1.133375,2.885951,1.68135,1.469246,-0.028147,-1.017605,21.0,150.0,45.0,45.0
0.990949,-0.452782,1.909814,0.202722,-1.701262,0.196538,1.961357,2.104865,-1.26535,0.76522,3.482041,0.874709,1.469246,-2.343026,-1.544101,21.0,151.0,44.0,44.0
1.151357,1.756482,1.516514,0.202722,-1.067537,0.940248,3.016727,2.451941,-1.768482,0.212988,2.604255,-0.373303,2.347725,-1.417075,-0.92943,21.0,152.0,43.0,43.0
1.873193,-0.626689,2.593004,0.202722,-1.571267,0.382465,3.001311,2.278403,-2.392365,0.949298,2.204347,2.153159,1.469246,-2.806002,-1.038052,21.0,153.0,42.0,42.0
0.429521,-0.154349,2.771006,0.202722,-1.051288,0.940248,2.981152,2.047019,-2.674119,1.685608,3.157587,-0.004226,0.590767,-2.265864,-1.988811,21.0,154.0,41.0,41.0
0.990949,1.29273,0.563778,0.202722,-2.464981,0.382465,4.583179,1.815635,-2.130736,0.397065,3.165132,0.528462,0.590767,-2.034376,-2.102545,21.0,155.0,40.0,40.0
1.605846,2.744102,1.452094,0.202722,-2.091246,0.568393,3.512394,1.410713,-2.714369,0.76522,2.91236,-0.190667,-0.287712,-2.343026,-1.807349,21.0,156.0,39.0,39.0
1.766255,3.171355,1.855566,0.202722,-1.311277,1.683958,3.654691,2.278403,-1.567229,0.949298,3.443056,2.468967,1.469246,-2.883165,-0.193358,21.0,157.0,38.0,38.0
1.071153,1.412962,1.330035,0.202722,-1.230031,0.940248,3.528996,2.567632,-2.79487,0.212988,3.580131,1.361737,1.469246,-0.954099,-2.429688,21.0,158.0,37.0,37.0
0.88401,1.586869,2.428564,0.202722,-2.188742,0.382465,3.659435,1.931327,-2.694244,0.02891,3.12489,0.269728,1.469246,-1.339912,-1.536434,21.0,159.0,36.0,36.0
1.766255,3.014624,0.787552,0.202722,-2.627475,1.126175,4.29147,1.526405,-1.748356,0.949298,3.581389,1.692765,2.347725,-1.648562,-0.710909,21.0,160.0,35.0,35.0
1.044418,1.662014,2.916798,0.202722,-1.018789,0.940248,4.439696,2.104865,-1.547104,0.949298,4.213948,2.092281,2.347725,-3.34614,-0.871924,21.0,161.0,34.0,34.0
2.434622,0.180583,2.097988,0.202722,-1.977501,0.940248,4.127829,1.931327,-2.009985,0.949298,3.381435,3.328877,0.590767,-1.031261,-2.411797,21.0,162.0,33.0,33.0
2.407887,1.500989,1.652135,0.202722,-1.571267,0.382465,4.127829,1.757789,-1.869108,0.76522,3.752419,0.943197,0.590767,-1.5714,-1.291076,21.0,163.0,32.0,32.0
1.659316,3.11768,2.152236,0.202722,-1.782508,0.940248,5.283992,2.220557,-2.110611,0.76522,4.474265,3.172876,2.347725,-1.957213,-1.560714,21.0,164.0,31.0,31.0
1.980132,2.269615,2.720148,0.202722,-3.147454,1.683958,5.014813,1.931327,-2.050235,0.949298,3.883206,2.202623,3.226204,-1.494237,-2.120435,21.0,165.0,30.0,30.0
2.006867,2.132207,2.438735,0.202722,-1.798758,-0.175317,5.400201,2.683324,-1.909358,1.317453,4.332159,1.837352,2.347725,-2.111538,-2.989409,21.0,166.0,29.0,29.0
0.723602,1.213291,2.348886,0.202722,-2.074997,1.869885,5.214029,2.74117,-1.788607,0.212988,4.044175,1.24759,1.469246,-2.188701,-2.751719,21.0,167.0,28.0,28.0
2.808907,1.352846,2.320067,0.202722,-3.358696,2.24174,5.349211,2.162711,-2.573492,0.949298,4.04166,1.304664,1.469246,-2.883165,-2.307009,21.0,168.0,27.0,27.0
1.472173,2.475727,0.214554,0.202722,-0.921293,1.683958,6.276513,1.931327,-2.090486,-0.155168,5.419959,2.271112,1.469246,-1.494237,-1.546657,21.0,169.0,26.0,26.0
2.568295,1.361434,1.892861,0.202722,-2.513729,1.49803,5.06106,3.203938,-3.479129,2.053763,5.560807,1.803107,1.469246,-1.88005,-3.223265,21.0,170.0,25.0,25.0
1.418704,1.589016,2.34041,0.202722,-2.383734,0.382465,6.397466,2.047019,-2.553367,1.50153,4.718234,2.035207,1.469246,-1.648562,-1.412477,21.0,171.0,24.0,24.0
0.88401,3.016771,2.779482,0.202722,-1.685012,1.869885,6.314459,2.047019,-3.137,1.869685,5.42499,1.647106,2.347725,-1.802888,-1.675725,21.0,172.0,23.0,23.0
3.370335,0.552014,2.177665,0.202722,-1.067537,1.49803,6.567036,2.625478,-2.41249,0.397065,5.594762,3.020679,0.590767,-1.262749,-1.689782,21.0,173.0,22.0,22.0
2.782172,1.827333,1.772498,0.202722,-1.847506,0.940248,5.786775,2.567632,-2.37224,0.02891,5.797231,2.670627,3.226204,-2.806002,-2.758109,21.0,174.0,21.0,21.0
2.488091,3.106945,2.974437,0.202722,-2.724971,1.312103,6.255169,3.146092,-2.150862,0.76522,5.56458,4.295325,3.226204,-2.806002,-1.050831,21.0,175.0,20.0,20.0
3.316866,1.814451,3.182954,0.202722,-1.295028,1.49803,7.149268,3.261784,-1.506853,1.50153,5.905382,2.210233,2.347725,-1.648562,-1.498097,21.0,176.0,19.0,19.0
2.033601,1.782246,2.064083,0.202722,-3.309947,1.126175,7.330697,3.551014,-1.728231,0.212988,6.807061,1.426421,2.347725,-2.343026,-2.61115,21.0,177.0,18.0,18.0
2.033601,1.707101,2.136979,0.202722,-2.448732,1.312103,6.941752,3.203938,-2.835121,0.949298,6.642319,3.526733,2.347725,-3.03749,-2.820726,21.0,178.0,17.0,17.0
2.755438,2.035592,2.949008,0.202722,-1.798758,0.940248,7.857196,2.799016,-2.41249,1.133375,6.267563,2.97502,1.469246,-2.188701,-1.97731,21.0,179.0,16.0,16.0
2.354418,1.133852,3.825458,0.202722,-3.407444,0.382465,7.954432,3.088246,-3.418754,0.76522,7.395605,2.035207,3.226204,-1.262749,-2.937015,21.0,180.0,15.0,15.0
2.274214,3.09621,3.510139,0.202722,-2.659973,0.568393,8.295945,1.989173,-3.318127,0.949298,7.288711,3.397366,3.226204,-2.265864,-2.08082,21.0,181.0,14.0,14.0
4.359519,1.552517,4.122128,0.202722,-4.00867,2.613595,8.166692,3.955936,-2.915622,1.133375,8.380284,2.959801,3.226204,-3.500466,-3.731871,21.0,182.0,13.0,13.0
2.006867,2.574489,3.132096,0.202722,-2.318737,1.126175,8.442985,2.047019,-1.687981,2.605995,7.22206,2.175989,3.226204,-3.03749,-3.31783,21.0,183.0,12.0,12.0
2.969315,3.13915,1.913205,0.202722,-3.033708,2.613595,8.974227,3.60886,-2.814996,0.949298,8.184103,3.675124,4.104683,-4.117767,-3.601524,21.0,184.0,11.0,11.0
2.434622,2.153677,3.113449,0.202722,-2.806218,1.49803,8.91968,2.74117,-3.881635,1.317453,8.064633,4.108884,2.347725,-2.343026,-2.917847,21.0,185.0,10.0,10.0
2.087071,1.934683,3.696618,0.202722,-2.936212,1.312103,9.919316,3.782398,-3.398628,0.76522,8.552571,3.63327,2.347725,-2.265864,-3.210486,21.0,186.0,9.0,9.0
2.59503,4.012979,3.064286,0.202722,-2.383734,0.196538,9.899157,5.112855,-4.203639,1.869685,9.293281,2.754335,3.226204,-2.574514,-4.02451,21.0,187.0,8.0,8.0
1.498908,3.169208,3.189735,0.202722,-2.854966,1.869885,11.036347,3.551014,-2.855246,1.685608,9.168782,3.762637,2.347725,-4.349255,-2.121713,21.0,188.0,7.0,7.0
2.006867,2.306114,4.215368,0.202722,-3.293698,1.49803,10.707879,3.493168,-2.734494,1.869685,9.488205,1.757448,2.347725,-3.809116,-1.840575,21.0,189.0,6.0,6.0
4.199111,3.937834,2.940532,0.202722,-1.863755,1.312103,10.889307,3.551014,-3.55963,1.685608,9.898173,3.6561,2.347725,-3.809116,-3.724203,21.0,190.0,5.0,5.0
2.99605,2.297526,4.668002,0.202722,-2.822467,2.24174,11.968393,3.955936,-3.55963,1.685608,9.327236,2.297746,4.104683,-2.651677,-3.944002,21.0,191.0,4.0,4.0
3.985233,2.261027,3.615246,0.202722,-3.472441,2.427668,12.448645,4.18732,-2.231363,1.685608,10.562172,3.298438,4.104683,-4.426417,-2.934459,21.0,192.0,3.0,3.0
4.332784,3.581432,3.483015,0.202722,-2.692472,1.683958,11.692099,4.129474,-4.123138,1.869685,10.245263,3.401171,4.104683,-2.960327,-4.046235,21.0,193.0,2.0,2.0
3.878294,3.671606,5.269819,0.202722,-4.089916,2.24174,12.746283,4.592241,-2.814996,2.790073,11.702789,3.180486,4.983162,-3.731954,-4.795085,21.0,194.0,1.0,1.0
3.931764,4.139652,5.029092,0.202722,-3.456192,2.24174,12.35378,3.89809,-3.257751,2.421918,10.872792,3.808296,5.861641,-3.731954,-4.70691,21.0,195.0,0.0,0.0
0.750337,1.816598,0.904525,0.202722,-1.425023,0.568393,-1.081427,0.543024,-1.627605,1.869685,-1.378475,0.870904,0.590767,0.280503,-0.590786,22.0,1.0,201.0,125.0
0.509725,0.792478,1.401236,0.202722,-1.620015,1.869885,-1.579466,1.642097,-1.486728,1.685608,-0.909401,0.756756,0.590767,-1.648562,0.791905,22.0,2.0,200.0,125.0
0.0285,0.457546,1.168985,0.202722,-2.026249,1.312103,-0.103135,0.716561,-2.150862,1.685608,-1.574657,0.399095,1.469246,-1.262749,-2.386239,22.0,3.0,199.0,125.0
0.055235,2.074238,0.014513,0.202722,-0.98629,0.196538,-1.349419,0.774407,-0.50059,1.685608,-1.383506,0.669243,-0.287712,-0.259635,-0.764581,22.0,4.0,198.0,125.0
-0.105173,0.163407,0.811286,0.202722,0.199912,1.312103,-2.542342,1.989173,-1.889233,2.605995,-1.27787,0.311582,1.469246,-1.88005,-0.919207,22.0,5.0,197.0,125.0
0.696867,0.064645,1.680954,0.202722,-0.271319,0.01061,-1.463257,0.253794,-1.225099,1.685608,-0.378706,0.950807,0.590767,-1.108424,-0.034898,22.0,6.0,196.0,125.0
0.616663,1.479519,0.502748,0.202722,-0.531308,1.126175,-2.024144,1.699943,-2.674119,1.317453,-1.383506,1.776473,1.469246,-0.10531,-0.64318,22.0,7.0,195.0,125.0
2.087071,-0.588043,2.667595,0.202722,-0.141324,0.940248,-0.618961,1.699943,-0.903095,2.053763,-1.560823,0.810025,0.590767,-0.028147,-0.367153,22.0,8.0,194.0,125.0
1.899928,0.67654,1.121518,0.202722,-0.563807,2.98545,-1.979083,1.642097,-0.601216,1.869685,-1.711732,0.456168,1.469246,-0.799773,-0.751802,22.0,9.0,193.0,125.0
-0.292316,0.979268,1.431751,0.202722,-0.953792,1.683958,-1.549821,1.757789,-1.365976,0.949298,-1.964504,2.274916,0.590767,-1.5714,-0.901316,22.0,10.0,192.0,125.0
0.563194,0.165554,0.217945,0.202722,0.24866,1.49803,-1.762081,2.104865,-2.814996,1.133375,-1.399854,-0.186862,1.469246,-1.725725,-0.061734,22.0,11.0,191.0,125.0
0.857275,-0.089939,1.774193,0.202722,-1.652514,2.799523,-2.073948,1.295021,-2.110611,0.949298,-1.851323,1.620472,0.590767,-0.645448,-2.456524,22.0,12.0,190.0,125.0
0.135439,1.687778,1.743679,0.202722,-2.009999,1.126175,-1.280642,1.757789,-1.345851,1.133375,-2.138049,0.303972,1.469246,-0.954099,-0.578007,22.0,13.0,189.0,125.0
1.311765,0.710892,2.910017,0.202722,0.281159,1.126175,-2.13561,1.642097,-2.009985,1.50153,-1.68155,0.353436,1.469246,-0.491123,-2.456524,22.0,14.0,188.0,125.0
0.777071,2.885804,1.836918,0.202722,-3.114955,2.427668,-1.369578,0.543024,-1.768482,0.581143,-1.325657,1.350323,1.469246,-1.648562,-0.530724,22.0,15.0,187.0,125.0
0.055235,-0.098527,1.284263,0.202722,-1.506269,1.49803,-1.853388,1.295021,-1.748356,1.685608,-0.401342,1.308469,1.469246,-0.491123,-0.086014,22.0,16.0,186.0,125.0
1.28503,0.150525,0.616331,0.202722,0.00492,1.126175,-2.301623,1.989173,-1.788607,1.869685,-1.113128,0.440949,-0.287712,-0.954099,-0.485998,22.0,17.0,185.0,125.0
0.643398,1.168204,1.074051,0.202722,-1.831257,1.126175,-1.713462,1.352867,-0.762218,2.790073,-1.826171,0.349631,0.590767,-0.722611,-2.060374,22.0,18.0,184.0,125.0
1.686051,-0.330403,1.741983,0.202722,-2.139994,1.126175,-0.991305,1.642097,-0.138335,2.053763,-0.84778,0.81383,0.590767,-1.648562,0.018774,22.0,19.0,183.0,125.0
2.194009,1.017914,1.39276,0.202722,-1.197532,1.49803,-1.473929,2.162711,-1.949609,1.50153,-1.626217,1.2552,0.590767,0.666317,-1.578605,22.0,20.0,182.0,125.0
0.429521,1.281995,1.087613,0.202722,-0.888794,1.126175,-1.532034,1.815635,-2.352114,1.50153,-1.862641,0.189824,0.590767,-0.645448,-1.131339,22.0,21.0,181.0,125.0
0.723602,0.03244,1.626706,0.202722,-1.360025,1.683958,-1.802398,1.237175,-2.130736,0.397065,-0.753462,0.296362,-0.287712,-1.108424,-1.435479,22.0,22.0,180.0,125.0
0.108704,1.889596,1.10287,0.202722,-0.563807,1.312103,-1.682631,1.179329,-1.828857,1.50153,-2.146852,0.638804,0.590767,-1.031261,0.106949,22.0,23.0,179.0,125.0
1.365234,-0.218759,1.111347,0.202722,-0.970041,1.126175,-1.220166,0.60087,-0.641467,2.053763,-1.643823,0.498022,2.347725,-1.494237,-0.994603,22.0,24.0,178.0,125.0
0.536459,1.339964,1.080832,0.202722,-0.840046,0.568393,-1.056525,1.699943,-2.79487,1.869685,-2.721562,1.700375,1.469246,-1.802888,-0.684073,22.0,25.0,177.0,125.0
1.391969,0.601395,0.984202,0.202722,-2.091246,2.24174,-0.881025,0.195948,-2.271613,1.869685,-1.518066,1.746034,0.590767,0.280503,-1.654001,22.0,26.0,176.0,125.0
0.777071,0.734509,1.285958,0.202722,-0.450062,1.312103,-0.607103,1.699943,-0.983596,1.317453,-0.632735,0.646414,0.590767,-2.420189,-0.273866,22.0,27.0,175.0,125.0
1.151357,0.262169,1.458875,0.202722,-1.701262,1.869885,-1.890148,1.989173,-1.204974,0.76522,-1.255233,1.129638,1.469246,0.126178,-1.830351,22.0,28.0,174.0,125.0
0.937479,0.352343,1.411408,0.202722,-1.132534,1.312103,-2.193715,0.543024,-1.365976,1.685608,-0.781129,0.832855,1.469246,-1.5714,-1.000993,22.0,29.0,173.0,125.0
1.178092,1.200409,1.575848,0.202722,-0.953792,0.940248,-2.383444,1.699943,-0.943346,2.605995,-1.667717,0.733927,0.590767,-0.336798,-0.675127,22.0,30.0,172.0,125.0
-0.292316,-0.532221,0.731608,0.202722,-1.018789,1.126175,-0.838336,1.699943,-1.687981,1.317453,-1.470278,1.635691,0.590767,-1.108424,-1.205457,22.0,31.0,171.0,125.0
0.269112,1.230467,0.687532,0.202722,-1.603766,2.055813,-2.235218,1.352867,-0.903095,1.317453,-1.504233,0.954612,1.469246,-2.420189,-0.241918,22.0,32.0,170.0,125.0
0.08197,0.835418,1.011326,0.202722,-1.652514,2.055813,-1.720577,0.947945,0.244045,1.50153,-1.326915,-0.47223,-0.287712,-1.262749,-0.043843,22.0,33.0,169.0,125.0
0.349317,0.614277,1.840308,0.202722,-0.937542,0.75432,-0.894069,0.832253,-2.251488,1.50153,-1.585975,2.442333,0.590767,-0.259635,-0.53967,22.0,34.0,168.0,125.0
1.151357,0.401724,1.153728,0.202722,-1.392524,1.49803,-1.580652,1.873481,-1.345851,0.76522,-1.642566,0.771976,1.469246,-0.10531,-0.699408,22.0,35.0,167.0,125.0
0.616663,1.135999,1.511428,0.202722,-0.336316,0.568393,-1.126487,0.890099,-1.547104,2.23784,-1.724308,0.654024,1.469246,-0.182472,0.044332,22.0,36.0,166.0,125.0
-0.238846,1.513871,0.868924,0.202722,-0.758799,0.75432,-1.080241,1.642097,-2.110611,1.317453,-1.725565,1.426421,0.590767,-0.028147,-1.347304,22.0,37.0,165.0,125.0
1.418704,0.994297,1.452094,0.202722,-0.807547,1.683958,-1.494088,1.468559,-1.104348,1.317453,-1.510521,0.665439,0.590767,0.280503,-1.036774,22.0,38.0,164.0,125.0
0.108704,1.297024,1.775889,0.202722,-0.921293,1.312103,-1.2842,0.832253,-1.969734,1.685608,-1.636278,0.863294,0.590767,-1.957213,-1.731953,22.0,39.0,163.0,125.0
0.402786,-0.034117,0.41629,0.202722,-1.132534,1.869885,-2.137982,1.063637,-1.869108,1.133375,-1.905398,0.505632,0.590767,-0.491123,-1.385641,22.0,40.0,162.0,125.0
1.231561,0.528397,1.674173,0.202722,-0.921293,1.869885,-1.561679,1.642097,-2.211238,1.869685,-1.876474,1.650911,0.590767,-0.645448,-2.047595,22.0,41.0,161.0,125.0
0.937479,1.455902,2.235304,0.202722,-0.255069,1.312103,-1.765638,1.989173,-1.345851,0.949298,-1.949413,0.471388,0.590767,-0.954099,-1.018883,22.0,42.0,160.0,125.0
1.151357,0.859035,0.573949,0.202722,-0.888794,1.869885,-1.79054,2.047019,-1.869108,1.133375,-2.043731,1.799302,0.590767,-1.88005,-1.784347,22.0,43.0,159.0,125.0
1.311765,0.410312,0.843496,0.202722,-2.042498,1.312103,-2.289765,0.832253,-1.667855,1.869685,-1.608611,3.134827,2.347725,-2.034376,-0.649569,22.0,44.0,158.0,125.0
0.830541,1.883155,2.399744,0.202722,-0.336316,0.940248,-1.438355,0.774407,-1.486728,1.133375,-1.584717,0.848074,0.590767,-1.031261,-0.877036,22.0,45.0,157.0,125.0
0.215643,-0.180113,1.997968,0.202722,-1.067537,1.683958,-1.37195,1.352867,-1.64773,1.50153,-1.797247,0.311582,0.590767,-0.491123,-2.879509,22.0,46.0,156.0,125.0
0.349317,1.260525,0.626502,0.202722,-1.165033,1.683958,-1.132416,1.526405,-1.204974,1.317453,-1.308051,0.281142,0.590767,-1.031261,-2.122991,22.0,47.0,155.0,125.0
-0.212112,1.460196,2.771006,0.202722,-0.645054,1.126175,-1.623341,1.931327,-1.98986,1.869685,-1.487884,1.289444,-0.287712,-1.339912,-1.146673,22.0,48.0,154.0,125.0
0.857275,-0.072763,1.250358,0.202722,-1.685012,0.940248,-1.721763,1.468559,-1.768482,2.421918,-2.175776,1.354128,-0.287712,-0.954099,-1.524933,22.0,49.0,153.0,125.0
0.563194,0.728068,1.077441,0.202722,-1.197532,1.683958,-1.347048,1.468559,-1.386102,1.685608,-1.114385,1.993353,0.590767,-2.188701,-0.694296,22.0,50.0,152.0,125.0
0.643398,1.196115,-0.304195,0.202722,-1.181282,1.49803,-0.696039,1.815635,-1.144598,0.949298,-1.710475,1.392177,1.469246,-3.114652,-0.747968,22.0,51.0,151.0,125.0
0.456255,0.358784,2.123417,0.202722,-0.872545,2.427668,-1.62927,1.005791,-1.386102,2.053763,-1.910428,1.061149,0.590767,-0.10531,-0.195914,22.0,52.0,150.0,125.0
0.509725,1.642691,1.809794,0.202722,-1.798758,2.055813,-1.440726,2.451941,-1.064097,0.581143,-1.564596,1.532959,1.469246,-1.802888,-0.992047,22.0,53.0,149.0,125.0
1.124622,1.105941,2.362448,0.202722,-1.620015,1.312103,-1.891334,1.237175,-2.150862,1.685608,-2.276382,1.064954,0.590767,-1.648562,-2.130658,22.0,54.0,148.0,125.0
1.124622,0.554161,1.91829,0.202722,-1.587516,3.357305,-1.926908,1.815635,-1.345851,2.421918,-1.76958,3.073948,1.469246,-1.417075,-1.485318,22.0,55.0,147.0,125.0
2.194009,-0.158643,1.06727,0.202722,-0.74255,2.613595,-1.439541,1.873481,-2.271613,1.869685,-1.926777,0.59695,-0.287712,-2.960327,-0.087292,22.0,56.0,146.0,125.0
0.830541,1.067295,1.691126,0.202722,-1.522519,1.49803,-0.841893,0.60087,-1.687981,1.133375,-2.3707,2.663018,1.469246,-0.491123,-0.100071,22.0,57.0,145.0,125.0
0.990949,3.13915,1.972539,0.202722,-2.188742,2.613595,-1.09447,0.716561,-1.929484,1.50153,-2.193382,1.563398,-1.166191,-1.725725,-2.880787,22.0,58.0,144.0,125.0
-0.131908,-1.071118,3.02699,0.202722,-0.775049,1.49803,-1.611483,1.237175,-1.627605,0.949298,-1.145825,1.000271,0.590767,-0.491123,-0.696852,22.0,59.0,143.0,125.0
-0.532928,-0.394813,1.162204,0.202722,-2.074997,1.126175,-1.387365,1.584251,-1.667855,2.053763,-1.178522,1.331298,2.347725,-0.722611,-2.508918,22.0,60.0,142.0,125.0
1.391969,1.215438,2.389573,0.202722,-1.425023,2.613595,-1.01265,2.104865,-1.325726,2.421918,-2.218534,1.635691,1.469246,-0.10531,-0.859145,22.0,61.0,141.0,125.0
0.696867,0.622865,1.733507,0.202722,-1.100036,1.49803,-0.503938,0.947945,-1.607479,1.685608,-1.386021,2.567895,-1.166191,-1.108424,-2.782389,22.0,62.0,140.0,125.0
0.402786,0.734509,1.107956,0.202722,-1.782508,1.683958,-0.276263,0.427332,-0.359713,2.605995,-1.476566,1.803107,-0.287712,-0.722611,-1.055942,22.0,63.0,139.0,125.0
0.964214,0.476869,1.307997,0.202722,-1.782508,2.055813,-0.179027,1.468559,-2.492991,0.949298,-2.140564,0.947002,0.590767,-1.88005,-1.236127,22.0,64.0,138.0,125.0
0.402786,1.135999,0.965554,0.202722,-1.392524,1.683958,-1.025694,1.005791,-2.472866,1.50153,-2.127988,1.491105,1.469246,-1.108424,-0.24703,22.0,65.0,137.0,125.0
2.514826,1.462343,1.406322,0.202722,-1.815007,1.869885,-1.05771,1.757789,-0.742093,2.790073,-1.177264,0.342021,-0.287712,-1.802888,-1.329414,22.0,66.0,136.0,125.0
-0.158642,-0.044852,0.97064,0.202722,-1.961251,2.055813,-0.831221,0.890099,-1.446477,2.053763,-1.179779,-0.065105,0.590767,-2.420189,-0.912817,22.0,67.0,135.0,125.0
0.723602,0.680834,1.370721,0.202722,-1.425023,1.869885,-1.463257,2.336249,-1.466603,2.23784,-0.562311,1.26281,1.469246,-1.185587,0.227072,22.0,68.0,134.0,125.0
3.022785,0.609983,2.213266,0.202722,-1.24628,1.49803,-1.692118,1.642097,-1.98986,1.685608,-1.905398,0.338216,1.469246,-1.957213,-1.991367,22.0,69.0,133.0,125.0
1.365234,2.119325,1.1995,0.202722,-1.278779,1.683958,-1.345862,1.642097,-0.88297,1.869685,-1.340748,2.392869,2.347725,-1.494237,-0.520501,22.0,70.0,132.0,125.0
1.552377,1.363581,1.911509,0.202722,-0.222571,1.683958,-1.583023,1.468559,-0.802469,1.685608,-1.540702,1.860181,0.590767,0.203341,-1.498097,22.0,71.0,131.0,125.0
1.525642,0.560602,0.872315,0.202722,0.02117,1.49803,-1.537963,1.642097,-1.446477,0.949298,-1.406142,1.148662,1.469246,-0.799773,-1.583716,22.0,72.0,130.0,125.0
-0.238846,1.46449,1.45718,0.202722,-1.230031,1.683958,-1.204751,2.220557,-1.285475,0.212988,-2.01858,2.917947,0.590767,-1.648562,0.926085,22.0,73.0,129.0,125.0
2.434622,0.730215,0.687532,0.202722,-1.555018,1.49803,-1.943509,1.005791,-1.808732,1.50153,-1.129476,2.727701,-0.287712,-1.5714,-2.425854,22.0,74.0,128.0,125.0
-0.479459,2.027004,0.582426,0.202722,-1.00254,1.49803,-2.230475,1.526405,-1.023847,0.76522,-1.565854,0.673048,0.590767,-1.957213,0.233461,22.0,75.0,127.0,125.0
1.846459,0.50478,1.485999,0.202722,-2.188742,2.24174,-1.214237,2.394095,-1.204974,2.421918,-1.321885,0.634999,1.469246,-1.88005,-0.149909,22.0,76.0,126.0,125.0
1.097888,0.573484,0.816371,0.202722,-2.091246,0.940248,-1.253369,1.352867,-1.426352,1.50153,-1.710475,3.066338,1.469246,-0.722611,0.434092,22.0,77.0,125.0,125.0
